1,0,28,25.838558,108.411781
1,0,29,24.799999,108.681999
1,0,30,23.626799,108.988831
1,0,31,22.454313,109.298492
1,0,32,21.282223,109.609741
1,0,33,20.110207,109.921333
1,0,34,18.937943,110.232033
1,0,35,17.765112,110.540596
1,0,36,16.591391,110.845772
1,0,37,15.416461,111.146317
1,0,38,14.240000,111.441002
2,0,0,41.720001,12.440000
2,0,1,41.829624,13.897000
2,0,2,42.459000,15.189000
2,0,3,43.007050,16.168161
2,0,4,43.543976,17.153183
2,0,5,44.072964,18.142370
2,0,6,44.597183,19.134026
2,0,7,45.119816,20.126455
2,0,8,45.644035,21.117964
2,0,9,46.173023,22.106853
2,0,10,46.709953,23.091431
2,0,11,47.257999,24.070000
2,0,12,48.073250,25.844999
2,0,13,48.728001,27.698000
2,0,14,49.676998,28.055000
2,0,15,50.094849,29.022345
2,0,16,50.527721,29.980671
2,0,17,50.974106,30.930799
2,0,18,51.432480,31.873556
2,0,19,51.901318,32.809769
2,0,20,52.379108,33.740257
2,0,21,52.864330,34.665848
2,0,22,53.355457,35.587364
2,0,23,53.850975,36.505630
2,0,24,54.349361,37.421474
2,0,25,54.849102,38.335720
2,0,26,55.348667,39.249187
2,0,27,55.846546,40.162708
2,0,28,56.341213,41.077099
2,0,29,56.831150,41.993191
2,0,30,57.314838,42.911804
2,0,31,57.790756,43.833767
2,0,32,58.257385,44.759899
2,0,33,58.713207,45.691029
2,0,34,59.156696,46.627979
2,0,35,59.586342,47.571575
2,0,36,60.000614,48.522640
2,0,37,60.397999,49.481998
2,0,38,61.463001,50.096001
2,0,39,61.870487,51.060387
2,0,40,62.295391,52.015606
2,0,41,62.735905,52.962578
2,0,42,63.190231,53.902210
2,0,43,63.656563,54.835423
2,0,44,64.133102,55.763126
2,0,45,64.618057,56.686234
2,0,46,65.109604,57.605663
2,0,47,65.605957,58.522324
2,0,48,66.105316,59.437130
2,0,49,66.605873,60.351002
2,0,50,67.105827,61.264843
2,0,51,67.603386,62.179577
2,0,52,68.096733,63.096115
2,0,53,68.584076,64.015366
2,0,54,69.063614,64.938255
2,0,55,69.533539,65.865685
2,0,56,69.992058,66.798576
2,0,57,70.437363,67.737839
2,0,58,70.867661,68.684387
2,0,59,71.281136,69.639137
2,0,60,71.676003,70.602997
2,0,61,72.681000,71.175003
2,0,62,73.109459,72.142227
2,0,63,73.550850,73.101685
2,0,64,74.003891,74.054054
2,0,65,74.467308,75.000053
2,0,66,74.939812,75.940369
2,0,67,75.420135,76.875702
2,0,68,75.906990,77.806747
2,0,69,76.399094,78.734207
2,0,70,76.895180,79.658775
2,0,71,77.393959,80.581146
2,0,72,77.894150,81.502029
2,0,73,78.394478,82.422112
2,0,74,78.893661,83.342094
2,0,75,79.390419,84.262680
2,0,76,79.883469,85.184555
2,0,77,80.371544,86.108429
2,0,78,80.853348,87.034996
2,0,79,81.327614,87.964951
2,0,80,81.793053,88.898994
2,0,81,82.248390,89.837822
2,0,82,82.692352,90.782135
2,0,83,83.123650,91.732628
2,0,84,83.541000,92.690002
2,0,85,84.740997,93.367996
2,0,86,85.086967,94.585213
2,0,87,85.542923,95.757927
2,0,88,86.081970,96.897598
2,0,89,86.677208,98.015686
2,0,90,87.301727,99.123642
2,0,91,87.928627,100.232925
2,0,92,88.530998,101.355003
2,0,93,89.064102,102.386856
2,0,94,89.601509,103.416473
2,0,95,90.142578,104.444191
2,0,96,90.686653,105.470345
2,0,97,91.233093,106.495270
2,0,98,91.781250,107.519302
2,0,99,92.330467,108.542793
2,0,100,92.880104,109.566063
2,0,101,93.429504,110.589470
2,0,102,93.978020,111.613335
2,0,103,94.525002,112.638000
2,0,104,95.245003,115.045998
2,0,105,96.584000,115.664001
2,0,106,96.955345,116.781517
2,0,107,97.383018,117.873581
2,0,108,97.858047,118.944267
2,0,109,98.371490,119.997635
2,0,110,98.914375,121.037750
2,0,111,99.477753,122.068687
2,0,112,100.052658,123.094513
2,0,113,100.630142,124.119293
2,0,114,101.201241,125.147102
2,0,115,101.757004,126.181999
2,0,116,102.270912,127.160339
2,0,117,102.786217,128.138000
2,0,118,103.302780,129.115036
2,0,119,103.820473,130.091507
2,0,120,104.339180,131.067490
2,0,121,104.858765,132.043030
2,0,122,105.379105,133.018188
2,0,123,105.900070,133.993042
2,0,124,106.421539,134.967651
2,0,125,106.943375,135.942062
2,0,126,107.465462,136.916367
2,0,127,107.987663,137.890594
2,0,128,108.509850,138.864822
2,0,129,109.031914,139.839127
2,0,130,109.553703,140.813538
2,0,131,110.075111,141.788147
2,0,132,110.596001,142.763000
2,0,133,111.157867,143.822266
2,0,134,111.716965,144.883408
2,0,135,112.277000,145.944000
2,0,136,112.841705,147.001587
2,0,137,113.414795,148.053741
2,0,138,114.000000,149.098007
2,0,139,114.579628,150.347748
2,0,140,114.887703,151.621262
2,0,141,114.919998,152.960999
3,0,0,157.880005,89.959999
3,0,1,157.524002,88.638000
3,0,2,156.959213,87.685402
3,0,3,156.398483,86.730438
3,0,4,155.841248,85.773438
3,0,5,155.286942,84.814720
3,0,6,154.735001,83.854622
3,0,7,154.184860,82.893478
3,0,8,153.635941,81.931618
3,0,9,153.087708,80.969360
3,0,10,152.539581,80.007042
3,0,11,151.990997,79.044998
3,0,12,151.273621,77.646873
3,0,13,150.766998,76.265999
3,0,14,149.524002,75.575996
3,0,15,148.442169,75.977547
3,0,16,147.353577,76.351006
3,0,17,146.259140,76.699921
3,0,18,145.159790,77.027855
3,0,19,144.056427,77.338341
3,0,20,142.949982,77.634933
3,0,21,141.841339,77.921173
3,0,22,140.731445,78.200623
3,0,23,139.621201,78.476807
3,0,24,138.511505,78.753296
3,0,25,137.403305,79.033623
3,0,26,136.297501,79.321342
3,0,27,135.195007,79.620003
3,0,28,134.148026,79.908302
3,0,29,133.100098,80.193024
3,0,30,132.051300,80.474648
3,0,31,131.001801,80.753639
3,0,32,129.951691,81.030487
3,0,33,128.901138,81.305656
3,0,34,127.850235,81.579628
3,0,35,126.799126,81.852875
3,0,36,125.747932,82.125877
3,0,37,124.696785,82.399109
3,0,38,123.645813,82.673050
3,0,39,122.595139,82.948174
3,0,40,121.544899,83.224953
3,0,41,120.495209,83.503868
3,0,42,119.446198,83.785393
3,0,43,118.398003,84.070000
3,0,44,116.000999,85.041000
4,0,0,136.520004,53.000000
4,0,1,135.516724,53.535767
4,0,2,134.483521,53.979000
4,0,3,133.426514,54.348736
4,0,4,132.351868,54.664001
4,0,5,131.265747,54.943829
4,0,6,130.174301,55.207249
4,0,7,129.083664,55.473297
4,0,8,128.000000,55.761002
4,0,9,126.964821,56.053162
4,0,10,125.929298,56.344082
4,0,11,124.893440,56.633797
4,0,12,123.857254,56.922359
4,0,13,122.820763,57.209812
4,0,14,121.783981,57.496201
4,0,15,120.746910,57.781567
4,0,16,119.709564,58.065960
4,0,17,118.671967,58.349422
4,0,18,117.634125,58.632000
4,0,19,116.596046,58.913738
4,0,20,115.557755,59.194679
4,0,21,114.519249,59.474873
4,0,22,113.480553,59.754360
4,0,23,112.441673,60.033188
4,0,24,111.402626,60.311401
4,0,25,110.363419,60.589043
4,0,26,109.324074,60.866161
4,0,27,108.284592,61.142799
4,0,28,107.245003,61.418999
4,0,29,105.757126,61.950249
4,0,30,104.360001,62.720001
5,0,0,125.000000,33.439999
5,0,1,123.872757,34.050747
5,0,2,122.697372,34.511295
5,0,3,121.487877,34.864124
5,0,4,120.258293,35.151703
5,0,5,119.022659,35.416504
5,0,6,117.794998,35.701000
5,0,7,116.779335,35.958225
5,0,8,115.763748,36.215816
5,0,9,114.748215,36.473648
5,0,10,113.732697,36.731598
5,0,11,112.717171,36.989544
5,0,12,111.701599,37.247360
5,0,13,110.685966,37.504925
5,0,14,109.670227,37.762115
5,0,15,108.654358,38.018803
5,0,16,107.638329,38.274864
5,0,17,106.622116,38.530182
5,0,18,105.605682,38.784626
5,0,19,104.588997,39.038078
5,0,20,103.572037,39.290409
5,0,21,102.554764,39.541496
5,0,22,101.537155,39.791218
5,0,23,100.519180,40.039448
5,0,24,99.500809,40.286068
5,0,25,98.482002,40.530949
5,0,26,97.462746,40.773968
5,0,27,96.443001,41.014999
5,0,28,93.799004,42.320000
6,0,0,92.480003,41.720001
6,0,1,91.341110,42.214794
6,0,2,90.176903,42.622997
6,0,3,88.993668,42.965778
6,0,4,87.797676,43.264301
6,0,5,86.595222,43.539738
6,0,6,85.392563,43.813248
6,0,7,84.195999,44.105999
6,0,8,83.168327,44.371861
6,0,9,82.140190,44.635876
6,0,10,81.111626,44.898239
6,0,11,80.082687,45.159134
6,0,12,79.053421,45.418747
6,0,13,78.023865,45.677261
6,0,14,76.994080,45.934868
6,0,15,75.964104,46.191750
6,0,16,74.933975,46.448097
6,0,17,73.903755,46.704090
6,0,18,72.873482,46.959919
6,0,19,71.843201,47.215771
6,0,20,70.812965,47.471832
6,0,21,69.782814,47.728287
6,0,22,68.752800,47.985321
6,0,23,67.722961,48.243126
6,0,24,66.693352,48.501881
6,0,25,65.664017,48.761776
6,0,26,64.635002,49.022999
6,0,27,63.098751,49.551250
6,0,28,61.639000,50.240002
7,0,0,127.040001,108.199997
7,0,1,125.952675,108.710663
7,0,2,124.829704,109.098633
7,0,3,123.681625,109.396873
7,0,4,122.518967,109.638367
7,0,5,121.352249,109.856087
7,0,6,120.192001,110.083000
7,0,7,119.124306,110.309204
7,0,8,118.057159,110.537880
7,0,9,116.990479,110.768677
7,0,10,115.924194,111.001213
7,0,11,114.858215,111.235138
7,0,12,113.792473,111.470078
7,0,13,112.726875,111.705673
7,0,14,111.661346,111.941559
7,0,15,110.595802,112.177361
7,0,16,109.530167,112.412727
7,0,17,108.464355,112.647293
7,0,18,107.398293,112.880684
7,0,19,106.331902,113.112534
7,0,20,105.265091,113.342491
7,0,21,104.197784,113.570183
7,0,22,103.129906,113.795242
7,0,23,102.061363,114.017311
7,0,24,100.992088,114.236015
7,0,25,99.921997,114.450996
7,0,26,98.240623,114.943123
7,0,27,96.680000,115.760002
8,0,0,114.919998,84.559998
8,0,1,114.549255,83.437805
8,0,2,114.111847,82.346741
8,0,3,113.622292,81.280113
8,0,4,113.095116,80.231232
8,0,5,112.544823,79.193382
8,0,6,111.985947,78.159874
8,0,7,111.432999,77.124001
8,0,8,110.894241,76.093246
8,0,9,110.358002,75.061218
8,0,10,109.823593,74.028267
8,0,11,109.290337,72.994743
8,0,12,108.757530,71.960991
8,0,13,108.224503,70.927376
8,0,14,107.690552,69.894234
8,0,15,107.154999,68.861923
8,0,16,106.617157,67.830795
8,0,17,106.076332,66.801201
8,0,18,105.531845,65.773483
8,0,19,104.983002,64.748001
8,0,20,104.427124,63.150501
8,0,21,103.221001,62.081001
8,0,22,102.831764,60.893757
8,0,23,102.376816,59.745750
8,0,24,101.870018,58.629429
8,0,25,101.325249,57.537251
8,0,26,100.756393,56.461662
8,0,27,100.177315,55.395126
8,0,28,99.601891,54.330086
8,0,29,99.043999,53.258999
8,0,30,98.507820,52.200062
8,0,31,97.969612,51.141689
8,0,32,97.428375,50.084530
8,0,33,96.883125,49.029251
8,0,34,96.332855,47.976501
8,0,35,95.776581,46.926937
8,0,36,95.213287,45.881218
8,0,37,94.641998,44.840000
8,0,38,93.806000,42.438999
8,0,39,92.560997,41.681999
8,0,40,92.207352,40.526577
8,0,41,91.780319,39.402237
8,0,42,91.293777,38.302891
8,0,43,90.761612,37.222427
8,0,44,90.197685,36.154758
8,0,45,89.615891,35.093777
8,0,46,89.030090,34.033390
8,0,47,88.454170,32.967499
8,0,48,87.902000,31.889999
8,0,49,87.404007,30.890152
8,0,50,86.899239,29.893650
8,0,51,86.388924,28.899870
8,0,52,85.874329,27.908192
8,0,53,85.356689,26.917990
8,0,54,84.837265,25.928646
8,0,55,84.317299,24.939537
8,0,56,83.798042,23.950039
8,0,57,83.280739,22.959532
8,0,58,82.766640,21.967394
8,0,59,82.257004,20.973000
8,0,60,81.579247,19.480125
8,0,61,80.974998,17.988001
8,0,62,79.526001,17.968000
8,0,63,78.017624,18.757500
8,0,64,76.402000,19.285999
8,0,65,75.384987,19.610502
8,0,66,74.367950,19.934959
8,0,67,73.350883,20.259359
8,0,68,72.333786,20.583689
8,0,69,71.316658,20.907936
8,0,70,70.299484,21.232092
8,0,71,69.282272,21.556143
8,0,72,68.265022,21.880075
8,0,73,67.247719,22.203880
8,0,74,66.230370,22.527544
8,0,75,65.212975,22.851055
8,0,76,64.195511,23.174402
8,0,77,63.178001,23.497574
8,0,78,62.160423,23.820557
8,0,79,61.142784,24.143341
8,0,80,60.125076,24.465914
8,0,81,59.107300,24.788261
8,0,82,58.089451,25.110374
8,0,83,57.071522,25.432241
8,0,84,56.053516,25.753849
8,0,85,55.035431,26.075186
8,0,86,54.017258,26.396240
8,0,87,52.999001,26.716999
8,0,88,51.404625,27.366625
8,0,89,49.880001,28.160999
9,0,0,103.040001,62.119999
9,0,1,102.024513,62.623173
9,0,2,100.987968,63.059456
9,0,3,99.933861,63.439903
9,0,4,98.865662,63.775566
9,0,5,97.786873,64.077499
9,0,6,96.700974,64.356750
9,0,7,95.611450,64.624374
9,0,8,94.521790,64.891426
9,0,9,93.435478,65.168945
9,0,10,92.356003,65.468002
9,0,11,91.294991,65.774673
9,0,12,90.232689,66.076706
9,0,13,89.169258,66.374687
9,0,14,88.104858,66.669205
9,0,15,87.039658,66.960846
9,0,16,85.973824,67.250191
9,0,17,84.907509,67.537842
9,0,18,83.840874,67.824371
9,0,19,82.774094,68.110382
9,0,20,81.707321,68.396446
9,0,21,80.640717,68.683159
9,0,22,79.574455,68.971107
9,0,23,78.508690,69.260880
9,0,24,77.443581,69.553062
9,0,25,76.379295,69.848236
9,0,26,75.316002,70.147003
9,0,27,72.919998,71.360001
10,0,0,137.839996,127.879997
10,0,1,137.337433,126.920013
10,0,2,136.836731,125.959053
10,0,3,136.337494,124.997330
10,0,4,135.839340,124.035049
10,0,5,135.341888,123.072403
10,0,6,134.844727,122.109612
10,0,7,134.347473,121.146866
10,0,8,133.849747,120.184372
10,0,9,133.351151,119.222343
10,0,10,132.851303,118.260963
10,0,11,132.349808,117.300461
10,0,12,131.846283,116.341019
10,0,13,131.340317,115.382843
10,0,14,130.831558,114.426147
10,0,15,130.319580,113.471130
10,0,16,129.804001,112.517998
10,0,17,128.955627,110.771126
10,0,18,128.399002,108.904999
10,0,19,127.133003,108.174004
10,0,20,126.767097,107.019249
10,0,21,126.335831,105.892860
10,0,22,125.850891,104.789665
10,0,23,125.323944,103.704468
10,0,24,124.766685,102.632088
10,0,25,124.190781,101.567337
10,0,26,123.607910,100.505028
10,0,27,123.029755,99.439972
10,0,28,122.468002,98.366997
10,0,29,121.945099,97.338394
10,0,30,121.423027,96.309280
10,0,31,120.900330,95.280403
10,0,32,120.375549,94.252518
10,0,33,119.847252,93.226372
10,0,34,119.313965,92.202721
10,0,35,118.774254,91.182304
10,0,36,118.226654,90.165878
10,0,37,117.669724,89.154198
10,0,38,117.101997,88.148003
10,0,39,116.477997,86.689377
10,0,40,116.000999,85.137001
10,0,41,114.438004,84.795998
10,0,42,113.343803,85.236847
10,0,43,112.235939,85.630463
10,0,44,111.116692,85.984756
10,0,45,109.988365,86.307632
10,0,46,108.853249,86.607002
10,0,47,107.713631,86.890770
10,0,48,106.571808,87.166847
10,0,49,105.430061,87.443138
10,0,50,104.290695,87.727554
10,0,51,103.155998,88.028000
10,0,52,102.119339,88.312065
10,0,53,101.082161,88.594322
10,0,54,100.044502,88.874847
10,0,55,99.006378,89.153725
10,0,56,97.967812,89.431038
10,0,57,96.928833,89.706863
10,0,58,95.889458,89.981285
10,0,59,94.849709,90.254395
10,0,60,93.809608,90.526253
10,0,61,92.769188,90.796967
10,0,62,91.728462,91.066597
10,0,63,90.687454,91.335236
10,0,64,89.646194,91.602959
10,0,65,88.604706,91.869850
10,0,66,87.563004,92.136002
10,0,67,86.155128,92.652374
10,0,68,84.799004,93.320999
11,0,0,71.599998,70.760002
11,0,1,70.490112,71.264565
11,0,2,69.358032,71.698265
11,0,3,68.208374,72.075737
11,0,4,67.045753,72.411629
11,0,5,65.874786,72.720558
11,0,6,64.700096,73.017174
11,0,7,63.526295,73.316109
11,0,8,62.358002,73.632004
11,0,9,61.263004,73.939865
11,0,10,60.167233,74.244873
11,0,11,59.070801,74.547455
11,0,12,57.973824,74.848038
11,0,13,56.876415,75.147034
11,0,14,55.778687,75.444885
11,0,15,54.680752,75.741997
11,0,16,53.582722,76.038811
11,0,17,52.484718,76.335739
11,0,18,51.386848,76.633209
11,0,19,50.289227,76.931648
11,0,20,49.191971,77.231476
11,0,21,48.095192,77.533119
11,0,22,46.999001,77.836998
11,0,23,44.467999,78.939003
11,0,24,42.938999,78.324997
11,0,25,42.594639,77.043022
11,0,26,42.089481,75.837753
11,0,27,41.475601,74.686768
11,0,28,40.805080,73.567657
11,0,29,40.130001,72.458000
11,0,30,39.575012,71.516975
11,0,31,39.024059,70.573624
11,0,32,38.476254,69.628479
11,0,33,37.930695,68.682045
11,0,34,37.386486,67.734848
11,0,35,36.842735,66.787399
11,0,36,36.298542,65.840233
11,0,37,35.753017,64.893852
11,0,38,35.205257,63.948784
11,0,39,34.654373,63.005547
11,0,40,34.099468,62.064659
11,0,41,33.539639,61.126637
11,0,42,32.973999,60.192001
11,0,43,32.205002,57.875999
11,0,44,30.683001,57.074001
11,0,45,29.641855,57.523754
11,0,46,28.587172,57.925858
11,0,47,27.520828,58.286827
11,0,48,26.444704,58.613186
11,0,49,25.360676,58.911446
11,0,50,24.270624,59.188126
11,0,51,23.176428,59.449741
11,0,52,22.079964,59.702816
11,0,53,20.983109,59.953861
11,0,54,19.887745,60.209393
11,0,55,18.795750,60.475933
11,0,56,17.709000,60.759998
11,0,57,16.625648,61.052162
11,0,58,15.540860,61.339375
11,0,59,14.454821,61.622276
11,0,60,13.367717,61.901516
11,0,61,12.279735,62.177746
11,0,62,11.191058,62.451607
11,0,63,10.101875,62.723751
11,0,64,9.012370,62.994823
11,0,65,7.922730,63.265469
11,0,66,6.833140,63.536343
11,0,67,5.743786,63.808083
11,0,68,4.654854,64.081345
11,0,69,3.566530,64.356766
11,0,70,2.479000,64.635002
11,0,71,2.000000,64.639999
12,0,0,48.560001,27.799999
12,0,1,47.563007,28.273384
12,0,2,46.551785,28.705875
12,0,3,45.528412,29.103445
12,0,4,44.494976,29.472059
12,0,5,43.453552,29.817690
12,0,6,42.406231,30.146301
12,0,7,41.355091,30.463865
12,0,8,40.302216,30.776348
12,0,9,39.249687,31.089720
12,0,10,38.199585,31.409948
12,0,11,37.153999,31.743000
12,0,12,36.069328,32.098125
12,0,13,34.984474,32.452927
12,0,14,33.899319,32.807011
12,0,15,32.813747,33.159988
12,0,16,31.727646,33.511463
12,0,17,30.640900,33.861042
12,0,18,29.553396,34.208336
12,0,19,28.465017,34.552944
12,0,20,27.375650,34.894478
12,0,21,26.285179,35.232544
12,0,22,25.193491,35.566750
12,0,23,24.100470,35.896698
12,0,24,23.006001,36.222000
12,0,25,20.358999,37.520000
13,0,0,60.320000,49.639999
13,0,1,59.290527,50.130966
13,0,2,58.238808,50.547428
13,0,3,57.168888,50.902740
13,0,4,56.084824,51.210251
13,0,5,54.990658,51.483307
13,0,6,53.890446,51.735260
13,0,7,52.788231,51.979458
13,0,8,51.688065,52.229256
13,0,9,50.594002,52.498001
13,0,10,49.557312,52.766705
13,0,11,48.520424,53.034710
13,0,12,47.483295,53.301849
13,0,13,46.445885,53.567951
13,0,14,45.408150,53.832851
13,0,15,44.370049,54.096382
13,0,16,43.331543,54.358379
13,0,17,42.292591,54.618671
13,0,18,41.253151,54.877094
13,0,19,40.213184,55.133480
13,0,20,39.172649,55.387661
13,0,21,38.131504,55.639473
13,0,22,37.089706,55.888744
13,0,23,36.047218,56.135307
13,0,24,35.004002,56.379002
13,0,25,33.520000,56.913624
13,0,26,32.119999,57.680000
14,0,0,95.120003,115.160004
14,0,1,93.990883,115.668877
14,0,2,92.827408,116.052002
14,0,3,91.639877,116.346123
14,0,4,90.438591,116.587997
14,0,5,89.233864,116.814377
14,0,6,88.036003,117.061996
14,0,7,86.997940,117.297028
14,0,8,85.959457,117.530220
14,0,9,84.920586,117.761749
14,0,10,83.881371,117.991776
14,0,11,82.841843,118.220474
14,0,12,81.802040,118.447998
14,0,13,80.762001,118.674530
14,0,14,79.721764,118.900223
14,0,15,78.681374,119.125252
14,0,16,77.640862,119.349777
14,0,17,76.600266,119.573975
14,0,18,75.559631,119.797997
14,0,19,74.518982,120.022026
14,0,20,73.478371,120.246223
14,0,21,72.437828,120.470749
14,0,22,71.397392,120.695778
14,0,23,70.357101,120.921471
14,0,24,69.317001,121.148003
14,0,25,68.239998,121.400002
15,0,0,83.360001,92.839996
15,0,1,82.175613,93.412453
15,0,2,80.955887,93.876297
15,0,3,79.710503,94.260750
15,0,4,78.449112,94.595039
15,0,5,77.181389,94.908379
15,0,6,75.917000,95.230003
15,0,7,74.821846,95.520889
15,0,8,73.726418,95.810867
15,0,9,72.630760,96.100075
15,0,10,71.534912,96.388657
15,0,11,70.438927,96.676781
15,0,12,69.342842,96.964577
15,0,13,68.246704,97.252205
15,0,14,67.150551,97.539810
15,0,15,66.054443,97.827545
15,0,16,64.958405,98.115555
15,0,17,63.862499,98.403992
15,0,18,62.766762,98.693008
15,0,19,61.671234,98.982750
15,0,20,60.575966,99.273361
15,0,21,59.480999,99.565002
15,0,22,57.080002,100.639999
16,0,0,42.799999,78.440002
16,0,1,41.687176,79.110748
16,0,2,40.515408,79.615631
16,0,3,39.302250,80.002129
16,0,4,38.065258,80.317703
16,0,5,36.821991,80.609840
16,0,6,35.590000,80.926003
16,0,7,34.503494,81.230690
16,0,8,33.416080,81.532219
16,0,9,32.327919,81.831154
16,0,10,31.239168,82.128052
16,0,11,30.149986,82.423485
16,0,12,29.060532,82.718018
16,0,13,27.970961,83.012215
16,0,14,26.881433,83.306641
16,0,15,25.792109,83.601860
16,0,16,24.703146,83.898445
16,0,17,23.614700,84.196953
16,0,18,22.526932,84.497948
16,0,19,21.440001,84.802002
16,0,20,19.039000,85.039001
17,0,0,152.119995,103.339996
17,0,1,150.967377,103.443169
17,0,2,149.826920,103.610779
17,0,3,148.695648,103.826706
17,0,4,147.570526,104.074821
17,0,5,146.448547,104.338997
17,0,6,145.326706,104.603096
17,0,7,144.201996,104.850998
17,0,8,143.100052,105.081657
17,0,9,141.998657,105.314911
17,0,10,140.897751,105.550438
17,0,11,139.797256,105.787926
17,0,12,138.697113,106.027054
17,0,13,137.597244,106.267502
17,0,14,136.497589,106.508949
17,0,15,135.398071,106.751076
17,0,16,134.298630,106.993561
17,0,17,133.199173,107.236092
17,0,18,132.099655,107.478348
17,0,19,131.000000,107.720001
17,0,20,128.360001,108.800003
18,0,0,117.080002,16.400000
18,0,1,117.115929,17.757519
18,0,2,117.485405,19.024149
18,0,3,118.122002,20.263000
18,0,4,118.683052,21.202543
18,0,5,119.239258,22.145048
18,0,6,119.791374,23.090055
18,0,7,120.340164,24.037104
18,0,8,120.886375,24.985735
18,0,9,121.430771,25.935488
18,0,10,121.974106,26.885904
18,0,11,122.517136,27.836523
18,0,12,123.060623,28.786886
18,0,13,123.605331,29.736530
18,0,14,124.152000,30.684999
18,0,15,125.143997,33.318001
18,0,16,126.723999,34.066002
18,0,17,127.013062,35.204765
18,0,18,127.427536,36.287155
18,0,19,127.936325,37.327438
18,0,20,128.508347,38.339890
18,0,21,129.112534,39.338783
18,0,22,129.717773,40.338398
18,0,23,130.292999,41.353001
18,0,24,130.873642,42.417000
18,0,25,131.468262,43.473160
18,0,26,132.072922,44.523705
18,0,27,132.683685,45.570866
18,0,28,133.296600,46.616875
18,0,29,133.907745,47.663963
18,0,30,134.513138,48.714359
18,0,31,135.108887,49.770294
18,0,32,135.690994,50.834000
18,0,33,136.485992,52.847000
18,0,34,138.022995,53.804001
18,0,35,138.304047,54.932911
18,0,36,138.733002,56.005295
18,0,37,139.267624,57.038624
18,0,38,139.865662,58.050369
18,0,39,140.484879,59.058006
18,0,40,141.082993,60.078999
18,0,41,141.636749,61.071995
18,0,42,142.194916,62.062473
18,0,43,142.756805,63.050835
18,0,44,143.321732,64.037476
18,0,45,143.888992,65.022781
18,0,46,144.457901,66.007164
18,0,47,145.027756,66.991005
18,0,48,145.597870,67.974709
18,0,49,146.167542,68.958672
18,0,50,146.736084,69.943283
18,0,51,147.302811,70.928947
18,0,52,147.867004,71.916054
18,0,53,148.427994,72.904999
18,0,54,149.360001,75.441002
19,0,0,44.480000,79.040001
19,0,1,44.823875,80.450233
19,0,2,45.423500,81.741875
19,0,3,46.155125,82.970329
19,0,4,46.895000,84.191002
19,0,5,47.433517,85.135994
19,0,6,47.973591,86.080116
19,0,7,48.515068,87.023438
19,0,8,49.057800,87.966049
19,0,9,49.601635,88.908035
19,0,10,50.146420,89.849464
19,0,11,50.692013,90.790428
19,0,12,51.238255,91.731010
19,0,13,51.785000,92.671288
19,0,14,52.332096,93.611343
19,0,15,52.879395,94.551254
19,0,16,53.426746,95.491119
19,0,17,53.973999,96.431000
19,0,18,54.888248,98.127502
19,0,19,55.578999,99.853996
19,0,20,57.157001,100.859001
19,0,21,57.459663,102.145744
19,0,22,57.972954,103.359673
19,0,23,58.617809,104.530930
19,0,24,59.315174,105.689659
19,0,25,59.986000,106.865997
19,0,26,61.412998,109.269997
19,0,27,61.759998,110.720001
20,0,0,12.680000,24.920000
20,0,1,13.219096,25.952869
20,0,2,13.776990,26.975031
20,0,3,14.349592,27.988815
20,0,4,14.932812,28.996550
20,0,5,15.522558,30.000563
